job_title,company,location,experience_required,required_skills,num_skills_required,salary_inr,posted_year,remote
Data Scientist,Capgemini,Delhi NCR,0-2 yrs,SQL|Machine Learning|Statistics|Python|NLP|R,6,1101000.0,2022,Yes
Cybersecurity Analyst,Flipkart,Hyderabad,8+ yrs,Network Security|Linux|Penetration Testing|AWS Security,4,2280000.0,2024,Yes
Frontend Developer,BYJU'S,Mumbai,5-8 yrs,TypeScript|Git|JavaScript|React|HTML/CSS|Figma,6,1497000.0,2024,Yes
Backend Developer,Wipro,Kolkata,8+ yrs,Python|Git|SQL|Docker|REST APIs|Go|Redis|Node.js,8,2197000.0,2023,Yes
Data Scientist,Meesho,Delhi NCR,2-5 yrs,Python|Data Visualization|SQL|Tableau,4,1583000.0,2024,Yes
Frontend Developer,Accenture,Remote,5-8 yrs,JavaScript|TypeScript|React|Next.js,4,1335000.0,2022,Yes
NLP Engineer,Nykaa,Mumbai,0-2 yrs,Python|Transformers|Deep Learning|Machine Learning|NLP|Spark|BERT|GPT,8,1370000.0,2022,Yes
Data Scientist,Adobe,Bengaluru,0-2 yrs,Python|Statistics|Data Visualization|SQL|Machine Learning,5,1258000.0,2022,No
Product Manager,Microsoft,Bengaluru,5-8 yrs,Data Analysis|Stakeholder Management|Agile|Product Strategy|Roadmapping|A/B Testing,6,2152000.0,2022,No
Frontend Developer,Nykaa,Hyderabad,8+ yrs,HTML/CSS|JavaScript|React|GraphQL,4,1952000.0,2024,No
Cloud Architect,Microsoft,Bengaluru,0-2 yrs,Azure|Kubernetes|GCP|Security|Docker,5,1775000.0,2024,Yes
DevOps Engineer,Freshworks,Hyderabad,8+ yrs,Kubernetes|CI/CD|Linux|Ansible|Python|Azure,6,2839000.0,2023,No
Machine Learning Engineer,Capgemini,Bengaluru,8+ yrs,MLOps|Python|Machine Learning|Docker|Deep Learning,5,3554000.0,2024,No
UI/UX Designer,Google,Remote,5-8 yrs,Figma|HTML/CSS|User Research|Adobe XD,4,1427000.0,2023,Yes
Frontend Developer,Meesho,Remote,0-2 yrs,HTML/CSS|Git|TypeScript|JavaScript|React,5,845000.0,2022,Yes
Product Manager,PhonePe,Delhi NCR,2-5 yrs,Roadmapping|Data Analysis|Product Strategy|Stakeholder Management|Agile,5,1569000.0,2024,No
NLP Engineer,Nykaa,Pune,2-5 yrs,NLP|Python|Transformers|Machine Learning|BERT|GPT,6,1875000.0,2024,No
Backend Developer,Wipro,Pune,0-2 yrs,Python|Docker|REST APIs|AWS|PostgreSQL|Go,6,877000.0,2023,No
Data Scientist,PhonePe,Delhi NCR,2-5 yrs,Statistics|Machine Learning|SQL|Python|Data Visualization|AWS|Deep Learning,7,1535000.0,2023,No
Product Manager,Infosys,Hyderabad,0-2 yrs,Stakeholder Management|Agile|Roadmapping|Data Analysis|Jira,5,1216000.0,2024,Yes
Cybersecurity Analyst,Microsoft,Pune,5-8 yrs,Python|Linux|Network Security|SIEM|Penetration Testing,5,2087000.0,2023,Yes
Product Manager,Freshworks,Chennai,5-8 yrs,Roadmapping|Agile|Product Strategy|Data Analysis|Stakeholder Management,5,1907000.0,2024,No
Product Manager,Capgemini,Hyderabad,8+ yrs,Stakeholder Management|Agile|Product Strategy|Data Analysis|Roadmapping,5,2863000.0,2022,No
Cybersecurity Analyst,Infosys,Bengaluru,5-8 yrs,Network Security|SIEM|Python|Linux,4,2120000.0,2023,Yes
Cloud Architect,Meesho,Remote,8+ yrs,Azure|Networking|AWS,3,4616000.0,2022,Yes
UI/UX Designer,Accenture,Kolkata,0-2 yrs,HTML/CSS|Figma|Prototyping|Usability Testing,4,653000.0,2024,No
Frontend Developer,Zoho,Hyderabad,5-8 yrs,JavaScript|React|TypeScript|HTML/CSS|Git|Next.js|Vue.js|GraphQL,8,1424000.0,2022,Yes
Product Manager,Flipkart,Remote,5-8 yrs,Agile|Roadmapping|Data Analysis|Stakeholder Management|A/B Testing,5,2470000.0,2024,Yes
Machine Learning Engineer,Paytm,Mumbai,8+ yrs,Machine Learning|Docker|Python|Deep Learning|MLOps|GCP,6,3327000.0,2022,No
Data Scientist,Zomato,Remote,5-8 yrs,Python|Statistics|SQL|Data Visualization|Machine Learning|NLP|R|Tableau,8,1890000.0,2024,Yes
Data Scientist,Flipkart,Mumbai,0-2 yrs,Python|Machine Learning|Data Visualization|Statistics,4,1117000.0,2024,Yes
Data Scientist,Zomato,Ahmedabad,8+ yrs,Machine Learning|Python|SQL|NLP|Spark,5,2852000.0,2023,Yes
DevOps Engineer,Swiggy,Hyderabad,2-5 yrs,Linux|Kubernetes|CI/CD|Docker|Azure|Python|Monitoring,7,1669000.0,2022,Yes
Backend Developer,Meesho,Bengaluru,5-8 yrs,REST APIs|SQL|Git|Python|Docker|AWS|Redis|Go,8,1723000.0,2024,No
UI/UX Designer,Microsoft,Hyderabad,0-2 yrs,Prototyping|Figma|Wireframing|HTML/CSS|User Research|Accessibility|Adobe XD,7,764000.0,2023,Yes
Data Scientist,TCS,Mumbai,8+ yrs,Data Visualization|SQL|Statistics|Machine Learning|Tableau|AWS|R,7,2380000.0,2022,No
UI/UX Designer,Salesforce,Delhi NCR,8+ yrs,HTML/CSS|Figma|User Research|Adobe XD|Motion Design,5,1866000.0,2022,Yes
Backend Developer,Razorpay,Delhi NCR,0-2 yrs,Docker|Git|SQL|Python|PostgreSQL,5,1011000.0,2024,No
Machine Learning Engineer,Salesforce,Hyderabad,8+ yrs,Python|MLOps|Docker|Deep Learning|GCP|AWS|Scala,7,3346000.0,2023,No
Cybersecurity Analyst,Nykaa,Mumbai,2-5 yrs,Python|Network Security|Linux|SIEM|Penetration Testing,5,1769000.0,2024,No
Full Stack Developer,Meesho,Mumbai,0-2 yrs,Docker|React|SQL|Node.js|MongoDB|TypeScript,6,1239000.0,2023,No
DevOps Engineer,Paytm,Bengaluru,0-2 yrs,Linux|Docker|CI/CD|AWS|Kubernetes|Azure|Python|Monitoring,8,1510000.0,2023,Yes
Frontend Developer,Meesho,Mumbai,8+ yrs,Git|HTML/CSS|TypeScript|Vue.js|Webpack,5,2343000.0,2022,Yes
Data Scientist,Zoho,Kolkata,8+ yrs,Python|Data Visualization|Machine Learning|SQL,4,2147000.0,2024,Yes
UI/UX Designer,Google,Bengaluru,5-8 yrs,HTML/CSS|Figma|Wireframing|Motion Design|Adobe XD|Sketch,6,1375000.0,2024,No
Data Scientist,Swiggy,Mumbai,8+ yrs,Data Visualization|SQL|Statistics|Machine Learning|Python|Deep Learning,6,2904000.0,2023,No
Data Scientist,BYJU'S,Ahmedabad,8+ yrs,SQL|Machine Learning|Python|Data Visualization|Statistics|AWS|R,7,2737000.0,2023,Yes
UI/UX Designer,Deloitte,Bengaluru,2-5 yrs,Prototyping|HTML/CSS|User Research|Figma|Wireframing,5,1078000.0,2022,No
Data Scientist,Nykaa,Remote,8+ yrs,Machine Learning|Data Visualization|Python|SQL,4,2282000.0,2022,Yes
Full Stack Developer,IBM,Mumbai,5-8 yrs,SQL|JavaScript|Git|Next.js|TypeScript,5,1975000.0,2022,Yes
Data Analyst,Google,Kolkata,2-5 yrs,Statistics|Excel|Data Visualization|R,4,762000.0,2023,No
DevOps Engineer,Paytm,Delhi NCR,0-2 yrs,AWS|CI/CD|Kubernetes|Linux,4,1335000.0,2022,No
Data Scientist,PhonePe,Pune,2-5 yrs,Python|SQL|Machine Learning|Statistics|Data Visualization,5,1306000.0,2022,No
Data Analyst,OLA,Remote,8+ yrs,Statistics|Python|Data Visualization|Power BI,4,1741000.0,2022,Yes
Data Scientist,Salesforce,Hyderabad,2-5 yrs,Python|Machine Learning|SQL|Statistics|NLP,5,1471000.0,2023,No
NLP Engineer,Infosys,Kolkata,8+ yrs,Python|NLP|Deep Learning|GPT,4,2954000.0,2023,Yes
UI/UX Designer,Capgemini,Bengaluru,8+ yrs,Prototyping|Figma|User Research|Wireframing|Adobe XD|Usability Testing|Sketch,7,1602000.0,2022,Yes
Full Stack Developer,PhonePe,Remote,0-2 yrs,Git|React|Docker,3,940000.0,2023,Yes
Full Stack Developer,Amazon,Kolkata,2-5 yrs,JavaScript|Node.js|SQL|Git|React|GraphQL|AWS,7,1494000.0,2024,Yes
Data Analyst,Accenture,Kolkata,2-5 yrs,Python|Data Visualization|SQL|Excel,4,908000.0,2024,No
Product Manager,Razorpay,Mumbai,0-2 yrs,Product Strategy|Agile|Data Analysis|Figma|User Research,5,1586000.0,2024,No
Product Manager,Salesforce,Mumbai,5-8 yrs,Stakeholder Management|Product Strategy|Data Analysis|Roadmapping|A/B Testing|Figma,6,2405000.0,2023,Yes
NLP Engineer,Amazon,Chennai,8+ yrs,Machine Learning|Transformers|NLP|Spark,4,3026000.0,2024,Yes
Data Scientist,TCS,Kolkata,8+ yrs,SQL|Data Visualization|Statistics,3,2539000.0,2023,Yes
UI/UX Designer,Nykaa,Ahmedabad,8+ yrs,User Research|Wireframing|Prototyping|Figma|HTML/CSS|Adobe XD,6,1775000.0,2024,No
Cybersecurity Analyst,PhonePe,Mumbai,0-2 yrs,Python|Network Security|SIEM|Linux|Penetration Testing|Incident Response,6,1183000.0,2024,No
Cybersecurity Analyst,Freshworks,Bengaluru,8+ yrs,Linux|Python|Penetration Testing,3,2332000.0,2023,No
Frontend Developer,Nykaa,Kolkata,2-5 yrs,React|Git|TypeScript|HTML/CSS|Next.js|Webpack|Figma,7,1301000.0,2024,No
DevOps Engineer,Paytm,Remote,2-5 yrs,CI/CD|Linux|Docker|Kubernetes|AWS,5,1634000.0,2023,Yes
Machine Learning Engineer,Capgemini,Ahmedabad,5-8 yrs,MLOps|Machine Learning|Deep Learning|AWS|Spark,5,2870000.0,2022,Yes
Full Stack Developer,Flipkart,Delhi NCR,5-8 yrs,Docker|SQL|Node.js|React|JavaScript,5,2370000.0,2023,No
Product Manager,Google,Chennai,5-8 yrs,Data Analysis|Agile|Product Strategy|Stakeholder Management|A/B Testing|SQL,6,2500000.0,2024,Yes
Data Analyst,Zoho,Ahmedabad,8+ yrs,Excel|Data Visualization|Statistics,3,1387000.0,2022,Yes
Full Stack Developer,PhonePe,Pune,2-5 yrs,Node.js|SQL|JavaScript|MongoDB|Next.js,5,1243000.0,2022,Yes
Full Stack Developer,Swiggy,Ahmedabad,2-5 yrs,React|SQL|Docker|Git|JavaScript,5,1155000.0,2024,No
Machine Learning Engineer,Wipro,Hyderabad,0-2 yrs,Machine Learning|MLOps|Docker|Scala|Kubernetes,5,1476000.0,2024,No
Product Manager,Zoho,Mumbai,0-2 yrs,Data Analysis|Stakeholder Management|Product Strategy|Roadmapping,4,1516000.0,2023,No
Machine Learning Engineer,Accenture,Remote,2-5 yrs,Python|Deep Learning|MLOps|Machine Learning|Spark|Scala|AWS,7,1718000.0,2022,Yes
Machine Learning Engineer,IBM,Chennai,8+ yrs,Deep Learning|Docker|MLOps|Machine Learning|Python|GCP|Scala,7,2873000.0,2022,No
UI/UX Designer,Amazon,Kolkata,0-2 yrs,User Research|Figma|Prototyping|Wireframing,4,611000.0,2023,No
Cybersecurity Analyst,Freshworks,Delhi NCR,2-5 yrs,Linux|Network Security|SIEM|Incident Response,4,1194000.0,2023,No
Data Scientist,Salesforce,Kolkata,2-5 yrs,Python|Statistics|Machine Learning|SQL|Data Visualization|R,6,1477000.0,2024,No
Machine Learning Engineer,IBM,Delhi NCR,8+ yrs,MLOps|Deep Learning|Docker|Machine Learning|AWS|Kubernetes|Spark,7,3394000.0,2024,Yes
Full Stack Developer,Paytm,Hyderabad,5-8 yrs,React|Docker|JavaScript|Node.js|SQL|AWS,6,2083000.0,2022,Yes
UI/UX Designer,Salesforce,Bengaluru,2-5 yrs,HTML/CSS|Figma|Prototyping|User Research|Wireframing|Adobe XD|Sketch,7,984000.0,2022,No
Full Stack Developer,Meesho,Mumbai,0-2 yrs,Docker|JavaScript|SQL|Git|AWS|MongoDB|Next.js,7,1103000.0,2023,No
Cloud Architect,PhonePe,Mumbai,2-5 yrs,GCP|Azure|AWS|Networking|Terraform,5,2415000.0,2022,Yes
DevOps Engineer,Meesho,Mumbai,0-2 yrs,Docker|Linux|AWS|CI/CD|Kubernetes|Monitoring|Ansible|Azure,8,1268000.0,2022,Yes
Data Scientist,Razorpay,Mumbai,5-8 yrs,SQL|Machine Learning|Python|AWS,4,2045000.0,2024,Yes
Cybersecurity Analyst,Infosys,Remote,5-8 yrs,Linux|SIEM|Penetration Testing|Python|Network Security|Forensics,6,2017000.0,2024,Yes
Backend Developer,Meesho,Pune,5-8 yrs,Python|Docker|SQL|REST APIs|AWS|PostgreSQL|Go,7,1469000.0,2023,No
Backend Developer,Freshworks,Chennai,0-2 yrs,Git|Docker|SQL|Python|Go|PostgreSQL,6,955000.0,2024,No
Data Scientist,Freshworks,Mumbai,2-5 yrs,Machine Learning|Python|Data Visualization|SQL,4,1683000.0,2024,No
NLP Engineer,Paytm,Ahmedabad,0-2 yrs,NLP|Machine Learning|Python|Deep Learning|Transformers|Hugging Face|BERT,7,1438000.0,2023,Yes
Product Manager,Razorpay,Bengaluru,2-5 yrs,Stakeholder Management|Roadmapping|Data Analysis|User Research|Figma,5,1666000.0,2024,No
Cybersecurity Analyst,Razorpay,Delhi NCR,5-8 yrs,Network Security|SIEM|Penetration Testing|Python|Linux|Incident Response|Ethical Hacking|Compliance,8,2136000.0,2024,No
Data Analyst,Amazon,Chennai,8+ yrs,Python|SQL|Statistics|Power BI,4,1599000.0,2022,No
Cybersecurity Analyst,Amazon,Pune,0-2 yrs,Python|Linux|Network Security|Forensics|Ethical Hacking|AWS Security,6,1025000.0,2023,Yes
Backend Developer,Amazon,Hyderabad,8+ yrs,Python|REST APIs|SQL|Go|Node.js|AWS,6,1901000.0,2024,No
DevOps Engineer,Adobe,Mumbai,8+ yrs,AWS|Docker|Linux,3,2546000.0,2022,Yes
Data Scientist,Zoho,Bengaluru,0-2 yrs,Statistics|SQL|Python|Data Visualization|Tableau,5,1250000.0,2023,Yes
DevOps Engineer,Accenture,Delhi NCR,8+ yrs,Kubernetes|Linux|CI/CD|AWS|Docker,5,2673000.0,2022,Yes
Data Analyst,Google,Remote,5-8 yrs,Python|Excel|Statistics|SQL|Data Visualization|Power BI|Tableau|Google Analytics,8,1126000.0,2022,Yes
UI/UX Designer,IBM,Chennai,2-5 yrs,Figma|HTML/CSS|Prototyping|User Research|Sketch|Usability Testing|Adobe XD,7,1010000.0,2022,No
Data Analyst,TCS,Delhi NCR,2-5 yrs,Python|Data Visualization|Statistics|Excel|Google Analytics|Power BI,6,1009000.0,2022,No
Data Analyst,Google,Mumbai,2-5 yrs,Statistics|SQL|Excel|Python,4,957000.0,2023,Yes
Machine Learning Engineer,BYJU'S,Hyderabad,0-2 yrs,Docker|Python|Machine Learning|MLOps|AWS|Scala|Spark,7,1398000.0,2022,No
Full Stack Developer,Razorpay,Bengaluru,5-8 yrs,JavaScript|React|Git|TypeScript|Next.js,5,2216000.0,2023,No
UI/UX Designer,Deloitte,Kolkata,8+ yrs,Wireframing|Prototyping|HTML/CSS|User Research,4,1544000.0,2023,Yes
Backend Developer,OLA,Hyderabad,5-8 yrs,Docker|Git|Python|Node.js|AWS,5,1692000.0,2022,Yes
Data Scientist,Google,Kolkata,2-5 yrs,Python|SQL|Machine Learning|Statistics|Data Visualization|R,6,1269000.0,2024,Yes
Product Manager,Nykaa,Hyderabad,0-2 yrs,Roadmapping|Product Strategy|Stakeholder Management|Data Analysis|Agile|A/B Testing|SQL,7,1215000.0,2022,Yes
DevOps Engineer,Flipkart,Delhi NCR,8+ yrs,Kubernetes|CI/CD|Docker|Terraform|Python|Azure,6,3576000.0,2023,No
Backend Developer,Razorpay,Hyderabad,8+ yrs,Python|Git|SQL|REST APIs|Docker|Kubernetes,6,2176000.0,2024,No
Cloud Architect,IBM,Kolkata,8+ yrs,Kubernetes|AWS|Azure|Terraform|GCP|Security|CI/CD,7,4620000.0,2022,No
Machine Learning Engineer,TCS,Kolkata,8+ yrs,Machine Learning|Python|Docker|MLOps|Scala|AWS|Kubernetes,7,3449000.0,2023,Yes
Data Scientist,TCS,Kolkata,0-2 yrs,Python|Statistics|Machine Learning|Data Visualization|Deep Learning|AWS|Tableau,7,1057000.0,2023,No
Data Analyst,Microsoft,Bengaluru,5-8 yrs,Python|Excel|Data Visualization|SQL|Statistics|Tableau|Power BI,7,1237000.0,2022,No
Machine Learning Engineer,TCS,Remote,0-2 yrs,Docker|MLOps|Machine Learning|Scala|Spark,5,1449000.0,2024,Yes
Data Analyst,BYJU'S,Ahmedabad,2-5 yrs,Statistics|Python|Data Visualization|Excel|SQL,5,845000.0,2023,Yes
Machine Learning Engineer,OLA,Pune,2-5 yrs,MLOps|Deep Learning|Python|AWS|Scala|Spark,6,1805000.0,2022,No
UI/UX Designer,Zoho,Ahmedabad,0-2 yrs,Wireframing|User Research|Prototyping,3,774000.0,2024,Yes
Data Scientist,BYJU'S,Bengaluru,2-5 yrs,Data Visualization|Machine Learning|Python|Statistics|SQL|Deep Learning|NLP|AWS,8,1673000.0,2023,Yes
Product Manager,Infosys,Chennai,0-2 yrs,Agile|Product Strategy|Roadmapping|Stakeholder Management|Data Analysis|Figma|A/B Testing|User Research,8,1233000.0,2022,No
Frontend Developer,Meesho,Mumbai,5-8 yrs,TypeScript|HTML/CSS|Git,3,1747000.0,2024,No
Product Manager,BYJU'S,Bengaluru,5-8 yrs,Product Strategy|Stakeholder Management|Agile|Roadmapping|Data Analysis|User Research,6,2320000.0,2022,Yes
DevOps Engineer,Wipro,Kolkata,0-2 yrs,Kubernetes|Linux|CI/CD,3,1278000.0,2023,Yes
UI/UX Designer,Meesho,Remote,8+ yrs,Prototyping|HTML/CSS|Wireframing|Adobe XD|Motion Design|Accessibility,6,1663000.0,2022,Yes
NLP Engineer,TCS,Hyderabad,0-2 yrs,Python|Deep Learning|NLP|Machine Learning|Transformers|AWS|BERT|Hugging Face,8,1301000.0,2024,Yes
Full Stack Developer,Deloitte,Hyderabad,8+ yrs,React|Node.js|JavaScript|Docker|GraphQL|MongoDB|Next.js,7,2319000.0,2024,Yes
NLP Engineer,Zoho,Kolkata,5-8 yrs,Transformers|Deep Learning|Python|Hugging Face|Spark,5,1960000.0,2024,No
Data Analyst,Zomato,Mumbai,8+ yrs,Statistics|Data Visualization|Python|SQL|Tableau,5,1690000.0,2022,No
Product Manager,Meesho,Remote,8+ yrs,Roadmapping|Agile|Stakeholder Management,3,2767000.0,2022,Yes
Product Manager,Zoho,Hyderabad,8+ yrs,Stakeholder Management|Product Strategy|Roadmapping|Agile,4,2452000.0,2022,Yes
Full Stack Developer,Paytm,Kolkata,2-5 yrs,React|SQL|Docker|TypeScript,4,1309000.0,2022,Yes
Frontend Developer,Meesho,Remote,5-8 yrs,HTML/CSS|JavaScript|TypeScript|Figma|Webpack|Next.js,6,1520000.0,2023,Yes
Data Analyst,Swiggy,Chennai,0-2 yrs,Excel|Data Visualization|Python|SQL|Statistics,5,632000.0,2022,No
NLP Engineer,Capgemini,Hyderabad,8+ yrs,Deep Learning|Python|Machine Learning|Transformers|NLP|Spark,6,3396000.0,2022,Yes
Frontend Developer,BYJU'S,Pune,0-2 yrs,React|HTML/CSS|TypeScript|JavaScript,4,967000.0,2024,No
Frontend Developer,Zoho,Remote,8+ yrs,Git|TypeScript|HTML/CSS|React|JavaScript|Webpack,6,1893000.0,2023,Yes
NLP Engineer,Accenture,Chennai,0-2 yrs,Deep Learning|Python|Transformers|Machine Learning|NLP|AWS|BERT,7,1110000.0,2024,No
Full Stack Developer,IBM,Kolkata,2-5 yrs,Node.js|JavaScript|Docker|React|SQL,5,1347000.0,2024,Yes
Backend Developer,Paytm,Kolkata,8+ yrs,Docker|REST APIs|Python|Git|Kubernetes,5,2059000.0,2022,No
Cloud Architect,Microsoft,Bengaluru,0-2 yrs,Azure|GCP|Terraform|AWS|Kubernetes|Security|Cost Optimization,7,2213000.0,2023,No
DevOps Engineer,Swiggy,Bengaluru,8+ yrs,CI/CD|Kubernetes|Docker|Linux|Python|GCP|Monitoring,7,2934000.0,2024,Yes
UI/UX Designer,Wipro,Chennai,8+ yrs,HTML/CSS|Figma|User Research|Sketch,4,1472000.0,2023,No
DevOps Engineer,Zomato,Mumbai,8+ yrs,CI/CD|Docker|Linux|Kubernetes|Monitoring|Python,6,3022000.0,2022,Yes
NLP Engineer,Razorpay,Mumbai,8+ yrs,NLP|Deep Learning|Python|Spark,4,3385000.0,2024,No
Frontend Developer,Zomato,Chennai,8+ yrs,TypeScript|JavaScript|Git|HTML/CSS|React,5,1826000.0,2022,Yes
Full Stack Developer,Meesho,Remote,5-8 yrs,JavaScript|Git|Docker|SQL|React|Next.js|GraphQL|AWS,8,2003000.0,2024,Yes
Machine Learning Engineer,Amazon,Mumbai,2-5 yrs,MLOps|Python|Machine Learning|Deep Learning|Docker|Spark|GCP,7,2303000.0,2023,Yes
Machine Learning Engineer,Razorpay,Bengaluru,0-2 yrs,Machine Learning|MLOps|Docker|AWS|Spark,5,1454000.0,2023,Yes
Cloud Architect,Salesforce,Mumbai,5-8 yrs,Terraform|Azure|GCP|AWS|Docker|CI/CD,6,3468000.0,2023,No
Data Scientist,Adobe,Kolkata,0-2 yrs,Statistics|Data Visualization|SQL|Machine Learning|Spark|NLP,6,1212000.0,2022,Yes
Machine Learning Engineer,Zomato,Ahmedabad,2-5 yrs,Docker|Python|Machine Learning|Deep Learning|Spark|AWS|Kubernetes,7,1949000.0,2024,Yes
Cloud Architect,Google,Delhi NCR,2-5 yrs,Networking|Azure|AWS|Terraform|GCP|Docker|Linux|Cost Optimization,8,2545000.0,2022,Yes
Frontend Developer,IBM,Delhi NCR,5-8 yrs,Git|React|TypeScript|Webpack|Next.js|GraphQL,6,1702000.0,2022,No
Data Scientist,IBM,Hyderabad,0-2 yrs,SQL|Data Visualization|Machine Learning|Statistics|Python,5,1202000.0,2023,Yes
Frontend Developer,TCS,Chennai,5-8 yrs,TypeScript|JavaScript|HTML/CSS|Git|Webpack|Figma,6,1620000.0,2023,Yes
Cloud Architect,Google,Chennai,0-2 yrs,Azure|Terraform|Kubernetes,3,1957000.0,2024,No
Product Manager,Zoho,Kolkata,8+ yrs,Stakeholder Management|Product Strategy|Agile|Data Analysis|Roadmapping|Figma,6,3069000.0,2023,Yes
Frontend Developer,Adobe,Mumbai,8+ yrs,React|JavaScript|TypeScript|Git|Figma|Next.js|GraphQL,7,1847000.0,2024,Yes
UI/UX Designer,Razorpay,Remote,8+ yrs,HTML/CSS|Figma|Prototyping|Adobe XD,4,1882000.0,2024,Yes
Product Manager,Google,Kolkata,8+ yrs,Agile|Product Strategy|Data Analysis|Figma,4,2926000.0,2022,Yes
Machine Learning Engineer,Microsoft,Hyderabad,0-2 yrs,Machine Learning|Docker|Python|Kubernetes,4,1177000.0,2024,No
Cloud Architect,PhonePe,Hyderabad,8+ yrs,Terraform|Networking|Kubernetes,3,4236000.0,2022,Yes
Product Manager,Wipro,Delhi NCR,0-2 yrs,Product Strategy|Data Analysis|Stakeholder Management|Roadmapping|Figma|A/B Testing|Jira,7,1440000.0,2022,Yes
Cloud Architect,Swiggy,Remote,5-8 yrs,Azure|GCP|Terraform|Networking|Kubernetes|Docker,6,2561000.0,2022,Yes
NLP Engineer,BYJU'S,Kolkata,0-2 yrs,Deep Learning|Machine Learning|NLP,3,1509000.0,2024,No
Cloud Architect,Accenture,Bengaluru,0-2 yrs,Kubernetes|Networking|Terraform|Azure|GCP,5,1530000.0,2024,No
Full Stack Developer,Amazon,Hyderabad,5-8 yrs,Node.js|JavaScript|SQL|Git|React|TypeScript,6,1804000.0,2024,No
UI/UX Designer,Microsoft,Remote,8+ yrs,Wireframing|User Research|Prototyping|HTML/CSS|Figma,5,1501000.0,2022,Yes
DevOps Engineer,Razorpay,Kolkata,8+ yrs,Docker|Kubernetes|CI/CD|Linux|AWS|GCP|Azure|Monitoring,8,2949000.0,2022,No
Data Scientist,Freshworks,Kolkata,5-8 yrs,SQL|Python|Statistics|R|AWS,5,1622000.0,2024,Yes
Machine Learning Engineer,Amazon,Mumbai,0-2 yrs,MLOps|Machine Learning|Docker|Python|GCP|Kubernetes,6,1480000.0,2024,No
Machine Learning Engineer,BYJU'S,Chennai,0-2 yrs,Python|MLOps|Machine Learning|Deep Learning|GCP|Kubernetes,6,1465000.0,2022,No
Frontend Developer,Zoho,Mumbai,8+ yrs,Git|React|TypeScript,3,1904000.0,2023,Yes
DevOps Engineer,Razorpay,Mumbai,5-8 yrs,CI/CD|Docker|Kubernetes|Terraform|Python|Azure,6,2031000.0,2024,No
Cybersecurity Analyst,Deloitte,Ahmedabad,5-8 yrs,Penetration Testing|Linux|Network Security|Forensics|Ethical Hacking,5,1569000.0,2023,No
Data Scientist,Capgemini,Bengaluru,0-2 yrs,Machine Learning|Statistics|Data Visualization|Spark|Deep Learning|R,6,1082000.0,2023,No
Machine Learning Engineer,Meesho,Chennai,2-5 yrs,Python|Docker|MLOps|Machine Learning|Deep Learning|AWS|GCP,7,1982000.0,2022,Yes
Machine Learning Engineer,Amazon,Kolkata,8+ yrs,Python|MLOps|Docker|Deep Learning|Machine Learning|Scala|Kubernetes,7,2778000.0,2024,No
Data Scientist,BYJU'S,Hyderabad,2-5 yrs,Statistics|Machine Learning|SQL|Python|Data Visualization,5,1554000.0,2022,No
Data Scientist,Paytm,Bengaluru,2-5 yrs,Python|SQL|Statistics|Spark|Deep Learning|Tableau,6,1784000.0,2024,Yes
Product Manager,Meesho,Chennai,5-8 yrs,Agile|Stakeholder Management|Data Analysis|Roadmapping|Product Strategy|Figma|Jira,7,2490000.0,2023,No
Machine Learning Engineer,TCS,Ahmedabad,5-8 yrs,Python|Machine Learning|MLOps|AWS|GCP|Spark,6,2136000.0,2024,Yes
Data Scientist,Accenture,Bengaluru,5-8 yrs,Data Visualization|SQL|Python|AWS|NLP,5,1882000.0,2022,No
Cloud Architect,Nykaa,Delhi NCR,5-8 yrs,Kubernetes|Terraform|AWS|Azure|Security,5,3874000.0,2024,No
Cloud Architect,Freshworks,Remote,2-5 yrs,GCP|Terraform|Azure|Linux|Security,5,2615000.0,2023,Yes
Backend Developer,Salesforce,Pune,8+ yrs,Git|Python|REST APIs|SQL|Node.js,5,2112000.0,2023,No
NLP Engineer,PhonePe,Chennai,0-2 yrs,Deep Learning|Python|NLP|Machine Learning|BERT|AWS,6,1336000.0,2024,Yes
UI/UX Designer,Meesho,Chennai,0-2 yrs,Figma|Prototyping|Wireframing|User Research,4,746000.0,2024,Yes
Backend Developer,Amazon,Hyderabad,0-2 yrs,Python|Git|Docker|REST APIs|Kubernetes|PostgreSQL|Redis,7,782000.0,2024,Yes
Machine Learning Engineer,PhonePe,Chennai,0-2 yrs,Deep Learning|Python|Docker|AWS|Kubernetes,5,1569000.0,2024,Yes
Machine Learning Engineer,Accenture,Chennai,8+ yrs,Machine Learning|MLOps|Deep Learning,3,3691000.0,2022,No
